Motif_Nodes	Motif_edges	Num_occ_input_graph	Mean_analytical	Variance_analytical	Pval_analytical
PP,PP,NP	(0,2,activation)(0,1,activation)(1,2,inhibition)	3	2.238230670638231	4.196195994915496	0.22679542677326314
PP,PP,NP	(0,1,activation)(1,2,activation)(2,0,activation)	37	5.295901265711913	11.135572287871597	1.9187657795960433E-8
UP,PP,PP	(0,2,activation)(1,2,activation)(2,0,activation)	3	7.9669825702398684	71.18287100596265	0.6123000353245747
UP,PP,PP	(0,2,activation)(1,2,activation)(2,0,inhibition)	9	3.0160626881982266	26.16395957907242	0.10405468216006519
PP,UP,UP	(0,2,activation)(2,1,inhibition)	294	890.1549454957944	448077.53544758016	0.8089817408098938
PP,UP,UP	(0,1,activation)(1,0,inhibition)(2,1,inhibition)(2,0,inhibition)	5	0.12249411302192348	0.3570889047859864	0.001985576598333094
NP,UP,UP	(0,2,activation)(0,1,inhibition)(1,2,inhibition)	15	1.2135248731681938	3.063027223690554	6.636787648472975E-5
PP,NP,NP	(0,2,activation)(0,1,activation)(1,2,activation)(1,0,activation)	111	3.9575851980208956	24.852561225602628	1.4050982599655981E-12
UP,PP,PP	(0,2,activation)(1,2,inhibition)(2,0,activation)	1	0.3334891466944932	0.7888689713148485	0.08317944828442547
UP,PP,PP	(0,2,activation)(2,1,inhibition)(2,0,inhibition)	4	3.0344777435896018	36.662894219064945	0.22189016469552914
PP,NP,PP	(0,1,activation)(1,0,activation)(2,1,inhibition)(2,0,inhibition)	33	0.006198162982735399	0.006553998896111465	0.0
PP,NP,PP	(0,1,activation)(1,0,activation)(2,1,inhibition)(2,0,activation)	1	0.0061605487623335635	0.0062901827801278365	8.159626158332767E-5
PP,NP,PP	(2,1,inhibition)(2,0,inhibition)	1120	649.0085559716173	104604.96507285902	0.0854589307190774
PP,UP,PP	(0,2,inhibition)(1,2,inhibition)(2,0,activation)	24	3.9291715210906695	121.97682345341777	0.05556221275933948
